Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Ship_Days,Profit_Margin
ORD02604,C00465,2024-03-24 05:36:58,2024-03-26 05:36:58,First Class,Consumer,West,Office Supplies,Paper,234.63,4,0.124,9.97,2024-03,2024,2.0,4.249243489749819
ORD01322,C00298,2024-03-24 06:39:15,2024-03-26 06:39:15,First Class,Consumer,South,Technology,Accessories,154.12,1,0.101,7.44,2024-03,2024,2.0,4.827407215157021
ORD02128,C00945,2024-03-24 07:06:11,2024-03-25 07:06:11,First Class,Consumer,East,Technology,Laptops,189.8,1,0.151,16.04,2024-03,2024,1.0,8.451001053740779
ORD02001,C00592,2024-03-24 14:34:00,2024-03-28 14:34:00,Standard Class,Consumer,South,Technology,Phones,669.0,4,0.176,5.16,2024-03,2024,4.0,0.7713004484304933
ORD01248,C00588,2024-03-24 14:58:25,2024-03-29 14:58:25,Standard Class,Consumer,North,Furniture,Furnishings,1233.45,6,0.105,76.58,2024-03,2024,5.0,6.208601889010499
ORD02557,C00833,2024-03-25 02:03:34,2024-03-29 02:03:34,Second Class,Corporate,East,Office Supplies,Paper,191.97,8,0.035,9.79,2024-03,2024,4.0,5.099755170078658
ORD02303,C00941,2024-03-25 04:31:09,2024-03-29 04:31:09,Second Class,Consumer,East,Furniture,Furnishings,1756.71,8,0.251,-151.8,2024-03,2024,4.0,-8.64115306453541
ORD02229,C00806,2024-03-25 04:50:23,2024-03-29 04:50:23,Second Class,Consumer,North,Office Supplies,Binders,307.99,6,0.178,23.21,2024-03,2024,4.0,7.535958959706485
ORD01980,C00279,2024-03-25 07:23:09,2024-03-27 07:23:09,Second Class,Consumer,West,Office Supplies,Art,51.6,1,0.107,0.68,2024-03,2024,2.0,1.317829457364341
ORD01404,C00580,2024-03-25 11:08:13,2024-03-26 11:08:13,First Class,Corporate,West,Technology,Accessories,1123.49,6,0.11,100.65,2024-03,2024,1.0,8.958691221105662
ORD03543,C00534,2024-03-25 13:48:35,2024-03-28 13:48:35,Standard Class,Consumer,East,Technology,Laptops,1215.33,7,0.143,103.77,2024-03,2024,3.0,8.538421663251956
ORD03686,C00933,2024-03-25 14:32:53,2024-03-27 14:32:53,First Class,Consumer,North,Technology,Accessories,520.69,5,0.093,78.73,2024-03,2024,2.0,15.120321112370124
ORD02916,C00348,2024-03-25 15:59:07,2024-03-30 15:59:07,Standard Class,Corporate,West,Technology,Accessories,893.99,5,0.155,-37.52,2024-03,2024,5.0,-4.196914954305977
ORD00458,C00596,2024-03-26 01:03:47,2024-03-30 01:03:47,Standard Class,Consumer,North,Office Supplies,Binders,281.82,4,0.031,50.02,2024-03,2024,4.0,17.74891774891775
ORD02987,C00525,2024-03-26 11:39:16,2024-03-29 11:39:16,Standard Class,Consumer,East,Office Supplies,Art,107.39,5,0.206,-2.71,2024-03,2024,3.0,-2.5235124313250767
ORD00170,C00723,2024-03-26 14:52:15,2024-03-31 14:52:15,Standard Class,Corporate,South,Office Supplies,Storage,143.5,3,0.31,-20.97,2024-03,2024,5.0,-14.613240418118467
ORD02286,C00050,2024-03-26 18:40:36,2024-03-30 18:40:36,Second Class,Home Office,East,Office Supplies,Binders,202.41,4,0.155,-0.36,2024-03,2024,4.0,-0.17785682525566918
ORD03707,C00132,2024-03-27 00:37:30,2024-03-31 00:37:30,Standard Class,Consumer,East,Office Supplies,Appliances,28.94,1,0.232,-1.23,2024-03,2024,4.0,-4.250172771250864
ORD03469,C00338,2024-03-27 03:27:48,2024-03-30 03:27:48,First Class,Corporate,East,Furniture,Tables,722.12,6,0.185,14.48,2024-03,2024,3.0,2.00520689082147
ORD03473,C00510,2024-03-27 07:30:23,2024-03-31 07:30:23,Standard Class,Corporate,West,Office Supplies,Paper,524.13,7,0.229,-30.85,2024-03,2024,4.0,-5.885944326789155
ORD00747,C00382,2024-03-27 10:21:06,2024-03-29 10:21:06,First Class,Consumer,East,Furniture,Tables,102.41,1,0.122,-7.72,2024-03,2024,2.0,-7.538326335318817
ORD02036,C00730,2024-03-27 11:44:40,2024-03-30 11:44:40,Standard Class,Consumer,South,Office Supplies,Paper,108.03,5,0.237,-0.19,2024-03,2024,3.0,-0.1758770711839304
ORD00791,C00161,2024-03-27 12:43:46,2024-03-30 12:43:46,Standard Class,Home Office,West,Office Supplies,Storage,234.21,7,0.182,-8.29,2024-03,2024,3.0,-3.539558515861833
ORD02041,C00234,2024-03-27 13:10:48,2024-03-29 13:10:48,Same Day,Consumer,North,Furniture,Furnishings,563.76,3,0.124,-31.57,2024-03,2024,2.0,-5.599900666950475
ORD03344,C00169,2024-03-27 15:13:38,2024-03-30 15:13:38,Standard Class,Corporate,South,Technology,Laptops,520.43,4,0.07,102.51,2024-03,2024,3.0,19.697173491151553
ORD01353,C00466,2024-03-27 18:40:36,2024-03-31 18:40:36,Second Class,Corporate,South,Office Supplies,Storage,314.22,8,0.081,0.12,2024-03,2024,4.0,0.038189803322512886
ORD03265,C00245,2024-03-27 19:01:40,2024-03-31 19:01:40,Second Class,Corporate,North,Furniture,Furnishings,660.18,3,0.063,44.85,2024-03,2024,4.0,6.793601744978643
ORD00051,C00653,2024-03-27 19:18:33,2024-04-01 19:18:33,Standard Class,Consumer,South,Office Supplies,Binders,317.55,7,0.12,10.04,2024-03,2024,5.0,3.1617068178239642
ORD01059,C00455,2024-03-27 20:03:43,2024-03-31 20:03:43,Second Class,Consumer,North,Furniture,Furnishings,176.33,2,0.102,7.53,2024-03,2024,4.0,4.270402086995973
ORD00602,C00859,2024-03-28 00:41:27,2024-03-31 00:41:27,Standard Class,Corporate,North,Technology,Laptops,321.38,2,0.06,47.23,2024-03,2024,3.0,14.695998506440972
ORD00569,C00384,2024-03-28 02:53:32,2024-03-30 02:53:32,First Class,Home Office,North,Office Supplies,Art,188.43,6,0.208,-16.41,2024-03,2024,2.0,-8.708804330520618
ORD02804,C00195,2024-03-28 08:39:47,2024-04-01 08:39:47,Standard Class,Corporate,South,Office Supplies,Appliances,392.65,8,0.177,-9.72,2024-03,2024,4.0,-2.475487075003184
ORD00631,C00242,2024-03-28 09:43:56,2024-04-01 09:43:56,Second Class,Consumer,West,Technology,Phones,779.4,6,0.13,84.75,2024-03,2024,4.0,10.873749037721323
ORD01118,C00411,2024-03-28 14:28:55,2024-03-31 14:28:55,First Class,Corporate,North,Office Supplies,Appliances,303.36,7,0.345,-46.94,2024-03,2024,3.0,-15.473364978902952
ORD03002,C00005,2024-03-28 16:20:17,2024-04-01 16:20:17,Second Class,Consumer,East,Furniture,Tables,798.86,3,0.238,-52.47,2024-03,2024,4.0,-6.568109556117467
ORD01066,C00304,2024-03-28 17:18:39,2024-03-31 17:18:39,Second Class,Corporate,North,Technology,Phones,802.95,7,0.173,-9.8,2024-03,2024,3.0,-1.2204994084314091
ORD02813,C00888,2024-03-28 18:26:22,2024-03-31 18:26:22,Second Class,Consumer,South,Office Supplies,Binders,283.92,5,0.234,-40.78,2024-03,2024,3.0,-14.36320090166244
ORD00282,C00379,2024-03-29 01:04:18,2024-04-03 01:04:18,Standard Class,Consumer,West,Office Supplies,Paper,81.43,1,0.042,7.0,2024-03,2024,5.0,8.596340415080435
ORD01269,C00774,2024-03-29 01:52:53,2024-03-30 01:52:53,Same Day,Consumer,East,Office Supplies,Art,118.52,5,0.169,4.1,2024-03,2024,1.0,3.45933175835302
ORD01492,C00421,2024-03-29 14:05:08,2024-04-01 14:05:08,Second Class,Consumer,South,Technology,Phones,317.7,3,0.222,-6.7,2024-03,2024,3.0,-2.108907774630154
ORD01134,C00914,2024-03-29 21:19:09,2024-03-31 21:19:09,First Class,Home Office,South,Technology,Phones,469.53,4,0.178,24.32,2024-03,2024,2.0,5.179647732839222
ORD03796,C00947,2024-03-29 22:30:19,2024-04-01 22:30:19,First Class,Consumer,East,Office Supplies,Storage,151.71,8,0.255,-8.31,2024-03,2024,3.0,-5.477555863159976
ORD01624,C00948,2024-03-29 22:32:19,2024-04-01 22:32:19,Standard Class,Home Office,East,Technology,Laptops,499.97,3,0.219,-15.4,2024-03,2024,3.0,-3.0801848110886656
ORD01447,C00784,2024-03-30 00:04:04,2024-04-04 00:04:04,Standard Class,Home Office,East,Furniture,Furnishings,889.05,6,0.131,34.88,2024-03,2024,5.0,3.923288903886171
ORD03038,C00608,2024-03-30 00:53:46,2024-04-04 00:53:46,Standard Class,Consumer,West,Office Supplies,Appliances,609.32,8,0.127,27.64,2024-03,2024,5.0,4.5362042933105755
ORD01977,C00692,2024-03-30 14:24:48,2024-04-02 14:24:48,Standard Class,Consumer,West,Office Supplies,Appliances,184.91,6,0.08,21.07,2024-03,2024,3.0,11.394732572602887
ORD01276,C00716,2024-03-30 14:43:08,2024-04-02 14:43:08,First Class,Corporate,West,Furniture,Chairs,910.88,4,0.283,-176.1,2024-03,2024,3.0,-19.33295274898999
ORD02294,C00393,2024-03-30 20:51:58,2024-04-02 20:51:58,Standard Class,Consumer,West,Office Supplies,Appliances,127.81,5,0.178,-3.97,2024-03,2024,3.0,-3.1061732258821686
ORD00643,C00311,2024-03-31 06:23:16,2024-04-04 06:23:16,Standard Class,Home Office,East,Technology,Accessories,915.55,5,0.339,-35.48,2024-03,2024,4.0,-3.8752662334116104
ORD03703,C00169,2024-03-31 08:09:59,2024-04-04 08:09:59,Standard Class,Consumer,North,Office Supplies,Paper,280.54,4,0.236,-24.29,2024-03,2024,4.0,-8.65830184643901
ORD00738,C00360,2024-03-31 10:11:54,2024-04-03 10:11:54,Standard Class,Corporate,North,Furniture,Tables,1105.35,8,0.337,-306.9,2024-03,2024,3.0,-27.764961324467365
ORD02404,C00567,2024-03-31 11:23:40,2024-04-03 11:23:40,First Class,Home Office,North,Office Supplies,Appliances,41.14,2,0.068,5.68,2024-03,2024,3.0,13.806514341273699
ORD00235,C00115,2024-03-31 14:14:40,2024-04-05 14:14:40,Standard Class,Consumer,South,Technology,Phones,860.49,7,0.209,-15.15,2024-03,2024,5.0,-1.7606247603109855
ORD02220,C00557,2024-03-31 15:34:45,2024-04-04 15:34:45,Second Class,Corporate,North,Office Supplies,Paper,157.94,5,0.122,15.6,2024-03,2024,4.0,9.877168545017096
ORD01585,C00883,2024-04-01 04:39:46,2024-04-06 04:39:46,Standard Class,Consumer,North,Furniture,Tables,131.37,2,0.249,-15.73,2024-04,2024,5.0,-11.973814417294664
ORD02689,C00339,2024-04-01 17:37:50,2024-04-04 17:37:50,Second Class,Corporate,East,Technology,Phones,869.61,7,0.121,49.36,2024-04,2024,3.0,5.676107680454456
ORD02039,C00141,2024-04-01 20:08:20,2024-04-05 20:08:20,Standard Class,Home Office,West,Office Supplies,Storage,62.51,1,0.327,-8.36,2024-04,2024,4.0,-13.37386018237082
ORD01512,C00383,2024-04-01 23:58:53,2024-04-04 23:58:53,Standard Class,Consumer,South,Office Supplies,Paper,150.24,5,0.126,16.86,2024-04,2024,3.0,11.222044728434504
ORD03746,C00011,2024-04-02 02:31:21,2024-04-06 02:31:21,Standard Class,Consumer,South,Technology,Accessories,611.81,6,0.155,25.38,2024-04,2024,4.0,4.148346708945588
ORD01556,C00004,2024-04-02 04:26:18,2024-04-05 04:26:18,Standard Class,Consumer,West,Technology,Phones,457.21,4,0.122,8.69,2024-04,2024,3.0,1.9006583408061943
ORD02494,C00202,2024-04-02 15:27:45,2024-04-06 15:27:45,Second Class,Consumer,East,Technology,Phones,478.82,3,0.333,-46.23,2024-04,2024,4.0,-9.654985171880872
ORD00254,C00854,2024-04-02 15:54:20,2024-04-05 15:54:20,Standard Class,Consumer,South,Office Supplies,Art,371.94,8,0.319,-76.23,2024-04,2024,3.0,-20.49524116793031
ORD00306,C00327,2024-04-02 16:14:38,2024-04-05 16:14:38,Standard Class,Corporate,South,Office Supplies,Binders,49.31,2,0.216,-2.25,2024-04,2024,3.0,-4.562968971810991
ORD01600,C00539,2024-04-02 20:59:55,2024-04-06 20:59:55,Standard Class,Consumer,North,Furniture,Chairs,451.1,6,0.314,-102.38,2024-04,2024,4.0,-22.695632897362003
ORD02556,C00259,2024-04-02 21:52:44,2024-04-07 21:52:44,Standard Class,Corporate,South,Furniture,Furnishings,1091.58,7,0.25,-150.49,2024-04,2024,5.0,-13.786438007292185
ORD01152,C00269,2024-04-03 01:43:34,2024-04-06 01:43:34,First Class,Corporate,South,Furniture,Bookcases,175.51,3,0.254,-26.73,2024-04,2024,3.0,-15.229901430117943
ORD02432,C00718,2024-04-03 03:08:47,2024-04-04 03:08:47,First Class,Home Office,East,Technology,Laptops,974.53,7,0.236,127.13,2024-04,2024,1.0,13.045262844653319
ORD00743,C00515,2024-04-03 03:26:35,2024-04-06 03:26:35,First Class,Consumer,East,Furniture,Bookcases,807.29,7,0.086,14.11,2024-04,2024,3.0,1.747822963247408
ORD03785,C00413,2024-04-03 06:41:29,2024-04-06 06:41:29,Standard Class,Consumer,West,Furniture,Bookcases,1643.3,6,0.088,181.87,2024-04,2024,3.0,11.067364449583156
ORD03283,C00662,2024-04-03 09:11:12,2024-04-06 09:11:12,Standard Class,Corporate,South,Furniture,Furnishings,1817.57,8,0.112,-21.53,2024-04,2024,3.0,-1.1845486006041035
ORD01836,C00416,2024-04-03 10:00:17,2024-04-06 10:00:17,Second Class,Consumer,West,Technology,Laptops,1046.96,6,0.023,232.97,2024-04,2024,3.0,22.252044013142815
ORD02756,C00285,2024-04-03 11:28:54,2024-04-05 11:28:54,Same Day,Consumer,East,Office Supplies,Binders,123.0,2,0.165,9.24,2024-04,2024,2.0,7.512195121951219
ORD02919,C00325,2024-04-03 12:33:03,2024-04-05 12:33:03,First Class,Consumer,East,Office Supplies,Appliances,604.96,8,0.063,94.44,2024-04,2024,2.0,15.61094948426342
ORD00116,C00072,2024-04-03 13:56:46,2024-04-08 13:56:46,Standard Class,Consumer,North,Furniture,Tables,214.31,1,0.27,-27.97,2024-04,2024,5.0,-13.051187532079696
ORD00740,C00416,2024-04-03 15:15:13,2024-04-04 15:15:13,First Class,Consumer,North,Office Supplies,Binders,15.3,1,0.028,3.08,2024-04,2024,1.0,20.130718954248366
ORD02541,C00630,2024-04-03 15:41:52,2024-04-06 15:41:52,Second Class,Consumer,West,Technology,Laptops,322.4,2,0.031,52.41,2024-04,2024,3.0,16.256203473945412
ORD03480,C00703,2024-04-03 19:14:29,2024-04-06 19:14:29,Standard Class,Home Office,West,Office Supplies,Binders,164.74,2,0.181,-4.1,2024-04,2024,3.0,-2.488770183319169
ORD01575,C00573,2024-04-03 23:59:12,2024-04-07 23:59:12,Standard Class,Consumer,West,Technology,Phones,1135.92,8,0.169,71.45,2024-04,2024,4.0,6.290055637720966
ORD01801,C00431,2024-04-04 02:18:47,2024-04-07 02:18:47,First Class,Home Office,South,Furniture,Tables,542.49,8,0.119,2.32,2024-04,2024,3.0,0.4276576526756253
ORD00202,C00261,2024-04-04 04:36:23,2024-04-07 04:36:23,Standard Class,Consumer,North,Technology,Accessories,998.49,6,0.104,43.91,2024-04,2024,3.0,4.397640437059961
ORD02116,C00918,2024-04-04 09:58:25,2024-04-06 09:58:25,Second Class,Consumer,East,Technology,Accessories,1430.43,8,0.071,160.81,2024-04,2024,2.0,11.242074061645798
ORD01571,C00198,2024-04-04 10:02:26,2024-04-09 10:02:26,Standard Class,Corporate,North,Furniture,Bookcases,828.65,4,0.192,-20.68,2024-04,2024,5.0,-2.4956254148313524
ORD02694,C00203,2024-04-04 10:26:10,2024-04-07 10:26:10,First Class,Corporate,North,Office Supplies,Appliances,402.02,6,0.229,14.85,2024-04,2024,3.0,3.6938460773095865
ORD01332,C00947,2024-04-04 20:13:29,2024-04-07 20:13:29,Standard Class,Consumer,North,Office Supplies,Art,177.58,8,0.223,5.8,2024-04,2024,3.0,3.2661335736006305
ORD02537,C00420,2024-04-05 05:09:19,2024-04-10 05:09:19,Standard Class,Consumer,North,Office Supplies,Art,69.07,4,0.212,-1.24,2024-04,2024,5.0,-1.7952801505718838
ORD01991,C00616,2024-04-05 10:46:18,2024-04-07 10:46:18,First Class,Home Office,South,Office Supplies,Art,245.13,8,0.359,-55.68,2024-04,2024,2.0,-22.71447803206462
ORD01967,C00541,2024-04-05 13:11:54,2024-04-08 13:11:54,Standard Class,Consumer,West,Technology,Accessories,1134.16,8,0.128,116.62,2024-04,2024,3.0,10.282499823658037
ORD01210,C00259,2024-04-05 13:44:28,2024-04-08 13:44:28,Standard Class,Consumer,South,Furniture,Bookcases,1380.71,8,0.388,-266.32,2024-04,2024,3.0,-19.28862686588784
ORD00657,C00847,2024-04-05 15:20:31,2024-04-09 15:20:31,Standard Class,Home Office,East,Office Supplies,Paper,113.83,5,0.131,0.19,2024-04,2024,4.0,0.16691557585873673
ORD00558,C00180,2024-04-05 16:07:54,2024-04-08 16:07:54,Standard Class,Consumer,North,Technology,Accessories,481.48,4,0.117,25.34,2024-04,2024,3.0,5.262939270582371
ORD01673,C00536,2024-04-05 17:01:27,2024-04-09 17:01:27,Standard Class,Corporate,East,Office Supplies,Storage,193.6,7,0.234,-4.97,2024-04,2024,4.0,-2.5671487603305785
ORD03492,C00215,2024-04-05 17:50:18,2024-04-09 17:50:18,Second Class,Consumer,West,Furniture,Tables,610.87,3,0.118,-15.25,2024-04,2024,4.0,-2.49643950431352
ORD01133,C00120,2024-04-05 20:17:14,2024-04-06 20:17:14,Same Day,Consumer,West,Office Supplies,Storage,234.76,7,0.116,22.28,2024-04,2024,1.0,9.490543533821777
ORD00303,C00815,2024-04-06 04:20:40,2024-04-09 04:20:40,Second Class,Corporate,East,Office Supplies,Binders,76.86,4,0.178,1.43,2024-04,2024,3.0,1.860525631017434
ORD02307,C00291,2024-04-06 05:31:30,2024-04-09 05:31:30,Standard Class,Corporate,West,Office Supplies,Binders,220.39,3,0.024,33.02,2024-04,2024,3.0,14.982530967829758
ORD00829,C00776,2024-04-06 09:08:28,2024-04-08 09:08:28,Second Class,Consumer,East,Office Supplies,Binders,178.23,4,0.05,27.29,2024-04,2024,2.0,15.31167592436739
ORD01548,C00555,2024-04-06 10:26:30,2024-04-08 10:26:30,Second Class,Consumer,North,Office Supplies,Art,160.34,3,0.146,3.16,2024-04,2024,2.0,1.970812024448048
ORD03613,C00516,2024-04-06 12:26:12,2024-04-10 12:26:12,Standard Class,Home Office,North,Furniture,Tables,1299.52,8,0.09,222.57,2024-04,2024,4.0,17.127093080522037
ORD00355,C00847,2024-04-06 13:28:23,2024-04-10 13:28:23,Standard Class,Consumer,West,Technology,Accessories,212.08,2,0.363,-36.27,2024-04,2024,4.0,-17.102036967182197
ORD03458,C00168,2024-04-06 18:08:14,2024-04-11 18:08:14,Standard Class,Home Office,West,Furniture,Furnishings,1142.17,5,0.222,-23.44,2024-04,2024,5.0,-2.0522339056357635
ORD02454,C00495,2024-04-06 20:52:43,2024-04-08 20:52:43,Second Class,Corporate,North,Technology,Accessories,917.84,6,0.101,185.49,2024-04,2024,2.0,20.20940468927046
ORD02007,C00537,2024-04-07 05:06:42,2024-04-10 05:06:42,Second Class,Consumer,North,Technology,Phones,529.92,4,0.325,-35.54,2024-04,2024,3.0,-6.706672705314009
ORD01348,C00931,2024-04-07 09:34:02,2024-04-08 09:34:02,First Class,Consumer,West,Office Supplies,Storage,198.7,7,0.013,27.35,2024-04,2024,1.0,13.764469048817313
ORD00134,C00439,2024-04-07 15:12:34,2024-04-12 15:12:34,Standard Class,Consumer,South,Office Supplies,Paper,60.75,3,0.101,1.12,2024-04,2024,5.0,1.8436213991769548
ORD00761,C00929,2024-04-07 21:16:52,2024-04-08 21:16:52,First Class,Consumer,North,Technology,Phones,1207.77,8,0.135,170.59,2024-04,2024,1.0,14.124377985874794
ORD00182,C00800,2024-04-07 21:20:15,2024-04-10 21:20:15,Second Class,Corporate,West,Furniture,Chairs,1210.53,5,0.27,-175.25,2024-04,2024,3.0,-14.477129852213494
ORD02695,C00859,2024-04-08 00:17:03,2024-04-12 00:17:03,Standard Class,Corporate,North,Technology,Phones,878.73,8,0.183,74.76,2024-04,2024,4.0,8.507732750674268
ORD01897,C00131,2024-04-08 00:58:42,2024-04-08 00:58:42,Same Day,Corporate,North,Technology,Laptops,792.78,5,0.056,113.24,2024-04,2024,0.0,14.283912308584979
ORD02239,C00424,2024-04-08 02:06:29,2024-04-11 02:06:29,Second Class,Corporate,North,Office Supplies,Art,249.49,5,0.12,31.38,2024-04,2024,3.0,12.577658423183294
ORD03084,C00073,2024-04-08 05:21:16,2024-04-12 05:21:16,Second Class,Corporate,East,Technology,Accessories,279.4,2,0.098,43.8,2024-04,2024,4.0,15.676449534717252
ORD02648,C00501,2024-04-08 07:48:15,2024-04-11 07:48:15,Second Class,Consumer,South,Furniture,Furnishings,551.39,5,0.229,-47.38,2024-04,2024,3.0,-8.592829032082555
ORD01143,C00852,2024-04-08 13:52:02,2024-04-10 13:52:02,First Class,Consumer,South,Technology,Phones,326.0,3,0.189,-3.91,2024-04,2024,2.0,-1.1993865030674848
ORD02635,C00831,2024-04-08 14:35:52,2024-04-11 14:35:52,Standard Class,Consumer,North,Furniture,Tables,92.33,1,0.169,-3.68,2024-04,2024,3.0,-3.985703454998376
ORD00707,C00120,2024-04-08 20:27:38,2024-04-11 20:27:38,First Class,Corporate,North,Office Supplies,Art,166.68,7,0.021,33.41,2024-04,2024,3.0,20.044396448284136
ORD01973,C00267,2024-04-09 13:11:57,2024-04-11 13:11:57,Second Class,Home Office,South,Furniture,Furnishings,1205.72,6,0.22,-110.46,2024-04,2024,2.0,-9.161330988952658
ORD02732,C00003,2024-04-09 14:57:50,2024-04-13 14:57:50,Standard Class,Corporate,South,Technology,Laptops,943.83,6,0.266,38.06,2024-04,2024,4.0,4.032505853808419
ORD03590,C00522,2024-04-09 15:54:37,2024-04-13 15:54:37,Standard Class,Consumer,West,Office Supplies,Binders,337.16,8,0.083,24.67,2024-04,2024,4.0,7.317000830466247
ORD03723,C00791,2024-04-09 21:06:31,2024-04-12 21:06:31,Standard Class,Consumer,West,Furniture,Bookcases,1874.3,7,0.253,-285.46,2024-04,2024,3.0,-15.230219281865228
ORD00287,C00422,2024-04-10 03:56:28,2024-04-12 03:56:28,Second Class,Corporate,South,Office Supplies,Storage,102.24,5,0.186,-4.43,2024-04,2024,2.0,-4.332942097026605
ORD03039,C00807,2024-04-10 07:23:12,2024-04-13 07:23:12,Standard Class,Consumer,West,Office Supplies,Appliances,299.17,5,0.132,8.7,2024-04,2024,3.0,2.908045592806765
ORD00589,C00278,2024-04-10 14:08:33,2024-04-12 14:08:33,First Class,Consumer,East,Office Supplies,Storage,303.51,6,0.395,-60.73,2024-04,2024,2.0,-20.00922539619782
ORD01696,C00429,2024-04-10 17:42:59,2024-04-13 17:42:59,Second Class,Corporate,North,Technology,Accessories,1146.47,8,0.052,130.04,2024-04,2024,3.0,11.342643069596239
ORD02225,C00872,2024-04-10 21:21:29,2024-04-12 21:21:29,Second Class,Home Office,East,Office Supplies,Art,63.49,1,0.441,-9.96,2024-04,2024,2.0,-15.687509844069933
ORD03261,C00127,2024-04-10 23:31:31,2024-04-13 23:31:31,Second Class,Corporate,West,Office Supplies,Binders,145.26,2,0.143,1.32,2024-04,2024,3.0,0.908715406856671
ORD01480,C00436,2024-04-11 05:13:36,2024-04-15 05:13:36,Second Class,Home Office,South,Technology,Laptops,345.33,3,0.212,-7.13,2024-04,2024,4.0,-2.0646917441288046
ORD03842,C00495,2024-04-11 13:39:10,2024-04-12 13:39:10,First Class,Consumer,North,Furniture,Furnishings,661.19,7,0.304,-100.85,2024-04,2024,1.0,-15.252801766511892
ORD02651,C00873,2024-04-11 22:12:23,2024-04-16 22:12:23,Standard Class,Corporate,South,Furniture,Furnishings,360.61,3,0.172,-8.93,2024-04,2024,5.0,-2.4763595019550206
ORD03894,C00347,2024-04-11 22:59:33,2024-04-15 22:59:33,Second Class,Consumer,South,Furniture,Furnishings,743.36,6,0.108,26.49,2024-04,2024,4.0,3.5635492897115797
