Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD00663,C00805,2024-11-23 05:15:47,2024-11-28 05:15:47,Standard Class,Consumer,North,Technology,Laptops,518.84,4,0.042,75.74
ORD00121,C00117,2025-09-07 08:26:08,2025-09-11 08:26:08,Second Class,Corporate,North,Furniture,Chairs,423.5,4,0.287,-47.7
ORD01191,C00748,2024-10-13 13:52:26,2024-10-18 13:52:26,Standard Class,Consumer,East,Furniture,Chairs,1356.36,7,0.149,-89.03
ORD03400,C00615,2024-08-27 20:56:39,2024-08-31 20:56:39,Standard Class,Consumer,East,Office Supplies,Appliances,129.55,5,0.041,19.57
ORD00815,C00763,2024-02-28 10:27:48,2024-03-02 10:27:48,Standard Class,Consumer,West,Technology,Accessories,457.33,3,0.119,56.83
ORD02584,C00669,2025-09-01 21:11:55,2025-09-06 21:11:55,Standard Class,Consumer,East,Technology,Laptops,1009.43,7,0.197,14.61
ORD02788,C00065,2025-07-05 09:23:04,2025-07-09 09:23:04,Standard Class,Consumer,West,Furniture,Chairs,976.48,4,0.219,-97.46
ORD02423,C00100,2024-01-31 02:18:33,2024-02-05 02:18:33,Standard Class,Corporate,South,Technology,Accessories,1231.71,8,0.116,63.39
ORD03233,C00269,2024-11-12 15:48:30,2024-11-15 15:48:30,Standard Class,Consumer,North,Furniture,Bookcases,559.11,8,0.277,-49.24
ORD01121,C00194,2024-12-16 04:39:42,2024-12-19 04:39:42,Standard Class,Corporate,North,Office Supplies,Appliances,113.26,4,0.175,-0.26
ORD00703,C00495,2024-12-08 14:36:28,2024-12-11 14:36:28,Second Class,Corporate,North,Office Supplies,Storage,367.93,7,0.105,30.94
ORD00639,C00942,2025-11-01 19:40:30,2025-11-05 19:40:30,Second Class,Consumer,South,Office Supplies,Binders,261.53,6,0.175,-3.49
ORD01628,C00485,2024-04-19 23:47:25,2024-04-22 23:47:25,Standard Class,Consumer,East,Technology,Accessories,1133.88,7,0.277,-55.77
ORD02041,C00321,2024-08-11 15:09:20,2024-08-15 15:09:20,Standard Class,Corporate,South,Office Supplies,Art,39.77,4,0.169,0.3
ORD02335,C00719,2024-05-12 01:50:05,2024-05-16 01:50:05,Second Class,Consumer,East,Furniture,Furnishings,632.33,4,0.232,-47.64
ORD03445,C00462,2024-06-27 04:21:42,2024-07-01 04:21:42,Standard Class,Consumer,East,Technology,Laptops,326.99,3,0.073,49.34
ORD00564,C00873,2025-10-24 04:27:19,2025-10-25 04:27:19,First Class,Corporate,East,Furniture,Furnishings,530.94,5,0.079,16.36
ORD02379,C00411,2025-11-17 17:27:06,2025-11-21 17:27:06,Standard Class,Corporate,East,Furniture,Chairs,896.47,5,0.297,-184.7
ORD01407,C00681,2024-02-02 14:15:07,2024-02-07 14:15:07,Standard Class,Corporate,South,Technology,Accessories,399.59,4,0.306,-42.92
ORD02693,C00078,2025-04-06 10:14:57,2025-04-11 10:14:57,Standard Class,Consumer,South,Office Supplies,Storage,157.02,3,0.233,-12.34
ORD00763,C00458,2024-06-18 23:34:19,2024-06-20 23:34:19,Second Class,Consumer,East,Technology,Accessories,644.4,4,0.026,120.5
ORD00067,C00409,2024-05-20 13:40:11,2024-05-23 13:40:11,Standard Class,Consumer,East,Office Supplies,Appliances,199.58,5,0.059,5.63
ORD02192,C00561,2024-08-01 04:52:46,2024-08-06 04:52:46,Standard Class,Corporate,South,Furniture,Furnishings,216.41,2,0.347,-40.9
ORD01187,C00729,2024-05-21 21:39:38,2024-05-26 21:39:38,Standard Class,Consumer,South,Furniture,Chairs,1358.81,6,0.135,-16.74
ORD03518,C00004,2024-12-23 20:15:39,2024-12-25 20:15:39,Second Class,Consumer,East,Furniture,Furnishings,1199.03,7,0.235,-152.73
ORD02848,C00290,2025-12-27 19:05:53,2025-12-30 19:05:53,Standard Class,Consumer,East,Technology,Laptops,497.36,3,0.292,-46.69
ORD01805,C00428,2025-03-04 02:31:09,2025-03-08 02:31:09,Second Class,Corporate,North,Office Supplies,Art,133.73,4,0.012,16.46
ORD01490,C00616,2025-06-11 23:13:09,2025-06-16 23:13:09,Standard Class,Corporate,South,Technology,Accessories,131.77,1,0.108,5.09
ORD02617,C00108,2024-12-26 02:26:25,2024-12-31 02:26:25,Standard Class,Consumer,West,Furniture,Furnishings,1301.01,5,0.125,-10.23
ORD01794,C00667,2024-01-11 03:39:19,2024-01-16 03:39:19,Standard Class,Consumer,North,Technology,Accessories,399.75,4,0.104,45.28
ORD02809,C00695,2024-03-02 09:42:02,2024-03-04 09:42:02,Same Day,Consumer,West,Technology,Laptops,1060.75,7,0.061,219.29
ORD02852,C00511,2024-07-15 06:38:52,2024-07-20 06:38:52,Standard Class,Consumer,North,Technology,Laptops,1231.29,8,0.115,164.12
ORD03863,C00742,2024-06-26 21:03:13,2024-07-01 21:03:13,Standard Class,Consumer,East,Technology,Laptops,991.46,7,0.217,70.35
ORD01216,C00489,2025-09-05 14:57:08,2025-09-08 14:57:08,First Class,Consumer,South,Technology,Accessories,184.3,2,0.25,-4.61
ORD02449,C00949,2025-09-07 19:40:06,2025-09-11 19:40:06,Standard Class,Corporate,North,Technology,Phones,307.57,2,0.19,0.95
ORD01927,C00048,2025-09-15 12:12:23,2025-09-18 12:12:23,Standard Class,Corporate,West,Furniture,Tables,353.18,4,0.182,12.16
ORD00722,C00440,2025-04-10 10:33:14,2025-04-14 10:33:14,Standard Class,Home Office,South,Furniture,Furnishings,847.32,5,0.264,-133.25
ORD00900,C00686,2025-02-10 00:09:13,2025-02-12 00:09:13,Second Class,Home Office,West,Technology,Accessories,187.93,1,0.336,-28.49
ORD00041,C00083,2025-04-18 21:05:28,2025-04-23 21:05:28,Standard Class,Consumer,South,Furniture,Bookcases,906.0,4,0.334,-177.62
ORD01169,C00634,2024-10-23 23:15:24,2024-10-25 23:15:24,First Class,Consumer,West,Office Supplies,Art,32.55,1,0.279,-4.98
ORD00542,C00132,2025-05-04 05:57:39,2025-05-08 05:57:39,Second Class,Consumer,West,Furniture,Bookcases,275.67,3,0.397,-66.39
ORD00720,C00571,2025-08-02 22:38:12,2025-08-06 22:38:12,Standard Class,Corporate,East,Office Supplies,Binders,154.59,3,0.273,-16.49
ORD00487,C00862,2025-07-10 22:03:39,2025-07-14 22:03:39,Standard Class,Consumer,North,Office Supplies,Storage,52.94,1,0.221,-0.56
ORD00008,C00231,2025-03-24 02:18:26,2025-03-28 02:18:26,Second Class,Consumer,East,Office Supplies,Binders,81.91,3,0.067,11.71
ORD02040,C00186,2024-02-12 10:03:38,2024-02-14 10:03:38,First Class,Consumer,East,Technology,Accessories,736.13,6,0.049,111.52
ORD03630,C00582,2025-06-13 05:06:50,2025-06-16 05:06:50,First Class,Consumer,West,Office Supplies,Art,390.36,8,0.106,22.12
ORD01713,C00345,2024-09-24 14:58:44,2024-09-27 14:58:44,Standard Class,Corporate,South,Furniture,Furnishings,474.15,7,0.274,-55.66
ORD01972,C00752,2025-06-26 21:03:03,2025-06-29 21:03:03,Second Class,Corporate,South,Furniture,Chairs,571.71,3,0.268,-103.42
ORD02397,C00127,2025-01-28 20:31:14,2025-01-31 20:31:14,Second Class,Consumer,North,Office Supplies,Art,481.49,8,0.089,42.43
ORD02266,C00750,2025-10-05 06:22:29,2025-10-06 06:22:29,First Class,Home Office,East,Office Supplies,Paper,106.8,4,0.061,13.87
ORD00303,C00778,2024-09-04 01:45:27,2024-09-08 01:45:27,Standard Class,Consumer,West,Furniture,Chairs,625.59,3,0.108,-7.93
ORD01736,C00711,2025-11-10 22:01:36,2025-11-12 22:01:36,Second Class,Consumer,North,Technology,Laptops,814.45,7,0.248,-17.94
ORD03199,C00286,2025-09-08 11:16:11,2025-09-12 11:16:11,Second Class,Consumer,East,Technology,Accessories,557.35,4,0.088,75.62
ORD00844,C00688,2024-08-29 16:59:42,2024-09-01 16:59:42,First Class,Corporate,West,Office Supplies,Binders,390.51,6,0.152,36.45
ORD00425,C00354,2024-12-18 06:40:13,2024-12-20 06:40:13,Second Class,Corporate,North,Technology,Phones,254.32,2,0.075,23.73
ORD02509,C00407,2025-01-22 21:13:03,2025-01-24 21:13:03,First Class,Consumer,North,Office Supplies,Binders,173.34,3,0.119,8.83
ORD02665,C00705,2025-07-15 02:21:19,2025-07-18 02:21:19,Standard Class,Home Office,East,Technology,Accessories,879.31,8,0.082,173.41
ORD02825,C00880,2025-05-18 02:02:01,2025-05-23 02:02:01,Standard Class,Consumer,East,Office Supplies,Binders,85.11,2,0.201,1.95
ORD02702,C00567,2025-09-13 23:18:42,2025-09-16 23:18:42,Standard Class,Consumer,North,Office Supplies,Storage,228.71,7,0.163,1.33
ORD01158,C00927,2024-09-27 00:05:01,2024-09-28 00:05:01,First Class,Corporate,West,Furniture,Tables,341.43,4,0.108,6.71
ORD02215,C00566,2025-01-03 11:56:48,2025-01-06 11:56:48,Standard Class,Home Office,East,Office Supplies,Art,403.44,8,0.227,-9.4
ORD03317,C00794,2024-11-10 12:45:02,2024-11-13 12:45:02,Second Class,Corporate,West,Office Supplies,Paper,144.12,4,0.025,24.33
ORD00682,C00049,2025-10-25 23:21:19,2025-10-27 23:21:19,Same Day,Home Office,West,Furniture,Chairs,537.72,4,0.254,-25.14
ORD02700,C00188,2024-08-10 15:15:35,2024-08-13 15:15:35,First Class,Consumer,West,Office Supplies,Binders,169.54,4,0.138,16.33
ORD02390,C00208,2025-03-04 14:24:41,2025-03-06 14:24:41,Second Class,Corporate,East,Office Supplies,Binders,41.35,2,0.168,-2.2
ORD01066,C00304,2024-03-28 17:18:39,2024-03-31 17:18:39,Second Class,Corporate,North,Technology,Phones,802.95,7,0.173,-9.8
ORD03606,C00262,2025-09-12 16:48:20,2025-09-17 16:48:20,Standard Class,Consumer,East,Office Supplies,Paper,98.18,5,0.071,7.03
ORD00645,C00664,2024-10-07 11:29:54,2024-10-12 11:29:54,Standard Class,Consumer,North,Office Supplies,Appliances,246.47,5,0.111,-4.54
ORD03140,C00945,2024-09-05 15:09:02,2024-09-08 15:09:02,Standard Class,Home Office,East,Office Supplies,Art,148.9,3,0.089,20.74
ORD02216,C00165,2025-03-01 12:42:34,2025-03-03 12:42:34,Second Class,Consumer,North,Furniture,Tables,1140.0,7,0.078,-25.59
ORD00507,C00214,2024-12-30 03:16:23,2025-01-04 03:16:23,Standard Class,Consumer,East,Furniture,Furnishings,597.98,3,0.074,17.67
ORD01718,C00880,2025-09-11 00:32:41,2025-09-15 00:32:41,Standard Class,Home Office,North,Furniture,Furnishings,311.84,2,0.082,0.56
ORD01291,C00355,2025-01-22 22:19:17,2025-01-24 22:19:17,Second Class,Home Office,South,Office Supplies,Art,22.77,1,0.134,-1.06
ORD01626,C00663,2025-01-12 09:44:47,2025-01-15 09:44:47,Standard Class,Home Office,North,Furniture,Furnishings,501.14,7,0.197,-4.56
ORD03080,C00183,2024-03-17 15:14:40,2024-03-19 15:14:40,First Class,Home Office,East,Furniture,Bookcases,188.07,1,0.157,-10.71
ORD02505,C00854,2024-01-17 00:21:22,2024-01-22 00:21:22,Standard Class,Consumer,West,Technology,Laptops,878.0,7,0.244,75.33
ORD00768,C00450,2024-10-17 22:38:23,2024-10-20 22:38:23,First Class,Home Office,North,Office Supplies,Paper,212.42,4,0.203,9.62
ORD02898,C00829,2025-12-29 16:34:10,2026-01-01 16:34:10,Standard Class,Consumer,West,Technology,Laptops,132.34,1,0.214,3.65
ORD02788,C00001,2025-10-31 15:45:21,2025-11-02 15:45:21,Second Class,Corporate,West,Technology,Phones,1086.45,8,0.057,80.75
ORD00366,C00517,2025-04-04 03:43:27,2025-04-07 03:43:27,Second Class,Consumer,South,Technology,Phones,714.64,6,0.315,-74.35
ORD03581,C00763,2025-04-05 12:10:51,2025-04-09 12:10:51,Standard Class,Corporate,East,Office Supplies,Appliances,354.35,6,0.197,30.2
ORD00026,C00136,2024-10-12 19:08:39,2024-10-17 19:08:39,Standard Class,Corporate,South,Technology,Phones,659.66,5,0.074,97.36
ORD01109,C00838,2024-05-09 13:54:55,2024-05-12 13:54:55,First Class,Corporate,North,Technology,Accessories,928.32,7,,122.39
ORD01132,C00743,2024-01-07 05:44:19,2024-01-10 05:44:19,Standard Class,Consumer,East,Technology,Accessories,207.37,2,0.242,-7.23
ORD00368,C00466,2024-09-04 08:45:02,2024-09-06 08:45:02,Second Class,Consumer,North,Office Supplies,Binders,74.13,2,0.029,13.27
ORD02585,C00867,2024-08-19 00:31:18,2024-08-22 00:31:18,Standard Class,Consumer,West,Furniture,Chairs,434.58,5,0.23,-30.72
ORD01795,C00802,2024-05-19 20:53:05,2024-05-22 20:53:05,Second Class,Consumer,West,Furniture,Bookcases,597.41,6,0.184,-19.69
ORD03182,C00171,2024-07-08 04:36:22,2024-07-11 04:36:22,Standard Class,Corporate,West,Office Supplies,Art,280.42,5,0.191,13.79
ORD01222,C00005,2024-01-19 02:54:04,2024-01-22 02:54:04,Second Class,Consumer,East,Technology,Laptops,393.23,4,0.184,36.77
ORD03333,C00229,2025-03-19 19:27:45,2025-03-22 19:27:45,Second Class,Corporate,East,Furniture,Chairs,566.79,6,0.063,41.19
ORD01985,C00416,2025-11-08 01:06:26,2025-11-13 01:06:26,Standard Class,Consumer,West,Technology,Phones,121.09,1,0.26,-10.33
ORD00022,C00649,2025-05-19 06:48:55,2025-05-23 06:48:55,Standard Class,Consumer,North,Furniture,Chairs,774.05,5,0.192,-79.27
ORD01181,C00162,2024-11-23 04:35:32,2024-11-25 04:35:32,First Class,Corporate,North,Office Supplies,Binders,233.09,4,0.219,-13.96
ORD01412,C00283,2024-11-02 19:05:54,2024-11-06 19:05:54,Second Class,Consumer,East,Office Supplies,Paper,103.54,4,0.033,13.32
ORD01965,C00371,2024-08-12 12:00:52,2024-08-13 12:00:52,Same Day,Consumer,South,Technology,Accessories,217.37,2,0.126,32.36
ORD02746,C00499,2024-04-13 22:57:16,2024-04-16 22:57:16,Second Class,Consumer,South,Technology,Accessories,1123.79,8,0.083,239.3
ORD00616,C00401,2025-03-12 21:19:13,2025-03-16 21:19:13,Second Class,Consumer,North,Office Supplies,Binders,426.2,7,0.305,-38.99
ORD03146,C00408,2025-02-17 13:30:00,2025-02-21 13:30:00,Second Class,Corporate,East,Office Supplies,Paper,256.08,8,0.252,-10.83
ORD00674,C00645,2024-01-06 08:08:57,2024-01-09 08:08:57,First Class,Consumer,South,Furniture,Tables,1109.88,7,0.134,-104.18
ORD03880,C00633,2024-10-30 07:56:13,2024-11-02 07:56:13,Standard Class,Consumer,North,Office Supplies,Paper,234.68,6,0.173,-2.35
ORD01501,C00762,2024-07-21 22:56:50,2024-07-24 22:56:50,Standard Class,Corporate,North,Office Supplies,Appliances,77.67,3,0.03,8.76
ORD03656,C00905,2024-05-04 07:20:09,2024-05-06 07:20:09,First Class,Consumer,South,Technology,Accessories,108.12,1,0.094,8.79
ORD00350,C00894,2025-05-28 05:08:46,2025-05-29 05:08:46,First Class,Corporate,West,Office Supplies,Appliances,296.75,5,0.238,-5.25
ORD00793,C00814,2025-01-18 20:28:27,2025-01-23 20:28:27,Standard Class,Consumer,South,Technology,Phones,841.52,8,0.044,113.61
ORD03837,C00285,2025-04-07 15:38:47,2025-04-11 15:38:47,Standard Class,Home Office,East,Office Supplies,Paper,108.92,3,0.127,-4.27
ORD00654,C00643,2025-06-04 20:11:54,2025-06-06 20:11:54,Second Class,Consumer,East,Office Supplies,Binders,385.93,8,0.126,32.46
ORD01258,C00655,2025-12-17 17:14:24,2025-12-20 17:14:24,Second Class,Consumer,South,Furniture,Chairs,165.24,2,0.341,-26.1
ORD02188,C00645,2025-08-09 00:24:06,2025-08-14 00:24:06,Standard Class,Home Office,West,Office Supplies,Appliances,73.82,3,0.091,7.45
ORD00780,C00795,2025-03-28 20:40:01,2025-03-30 20:40:01,Second Class,Corporate,East,Technology,Accessories,929.92,6,0.374,-124.51
ORD01357,C00740,2025-10-03 16:27:27,2025-10-06 16:27:27,Standard Class,Corporate,East,Furniture,Bookcases,854.77,4,0.146,-53.01
ORD02743,C00380,2024-12-14 13:54:10,2024-12-18 13:54:10,Standard Class,Home Office,North,Office Supplies,Paper,372.34,7,0.056,28.76
ORD01868,C00211,2025-12-19 21:06:38,2025-12-22 21:06:38,Second Class,Consumer,North,Office Supplies,Binders,77.93,3,0.003,16.4
ORD01642,C00533,2025-07-09 20:17:54,2025-07-14 20:17:54,Standard Class,Corporate,West,Office Supplies,Appliances,203.91,7,0.179,-5.03
ORD02615,C00562,2025-04-20 03:28:34,2025-04-22 03:28:34,Second Class,Corporate,West,Furniture,Bookcases,908.45,3,0.154,65.18
ORD03735,C00652,2025-10-21 10:18:15,2025-10-26 10:18:15,Standard Class,Consumer,West,Technology,Laptops,290.15,2,0.026,69.34
ORD03284,C00053,2025-01-11 00:10:56,2025-01-12 00:10:56,First Class,Consumer,West,Office Supplies,Storage,285.63,5,0.16,11.7
ORD00207,C00075,2025-06-10 02:35:34,2025-06-13 02:35:34,Standard Class,Consumer,North,Furniture,Tables,332.95,5,0.136,38.2
ORD02453,C00691,2024-07-26 20:29:06,2024-07-26 20:29:06,Same Day,Home Office,West,Technology,Accessories,605.19,5,0.171,74.9
ORD01869,C00590,2025-12-04 03:27:38,2025-12-07 03:27:38,Second Class,Consumer,South,Furniture,Furnishings,115.88,1,0.138,-5.61
ORD01679,C00691,2025-03-31 01:23:47,2025-04-04 01:23:47,Standard Class,Consumer,West,Office Supplies,Paper,249.21,4,0.117,4.66
ORD00915,C00516,2025-07-24 20:43:50,2025-07-26 20:43:50,Same Day,Corporate,North,Technology,Accessories,155.06,1,0.127,12.71
ORD01043,C00782,2024-12-02 08:07:25,2024-12-07 08:07:25,Standard Class,Corporate,South,Technology,Phones,746.36,7,0.141,47.24
ORD02742,C00293,2025-09-24 18:21:40,2025-09-27 18:21:40,Standard Class,Consumer,East,Furniture,Bookcases,166.57,1,0.216,-19.81
ORD03799,C00501,2024-02-24 03:35:46,2024-02-26 03:35:46,First Class,Corporate,West,Furniture,Furnishings,2028.35,8,0.168,-166.54
ORD02128,C00945,2024-03-24 07:06:11,2024-03-25 07:06:11,First Class,Consumer,East,Technology,Laptops,189.8,1,0.151,16.04
ORD00813,C00926,2025-01-05 04:40:51,2025-01-08 04:40:51,Second Class,Corporate,South,Technology,Accessories,565.48,5,0.112,75.93
ORD00929,C00078,2025-06-18 15:53:04,2025-06-20 15:53:04,Same Day,Consumer,South,Technology,Phones,322.11,3,0.082,65.92
ORD00740,C00120,2025-08-13 17:31:07,2025-08-17 17:31:07,Standard Class,Consumer,West,Technology,Laptops,175.47,1,0.041,32.69
ORD02048,C00903,2024-11-17 06:21:14,2024-11-22 06:21:14,Standard Class,Corporate,South,Office Supplies,Paper,61.62,3,0.253,-3.45
ORD02763,C00548,2025-04-19 06:16:28,2025-04-22 06:16:28,Standard Class,Consumer,South,Technology,Accessories,108.97,1,0.083,4.0
ORD03036,C00606,2025-02-07 18:22:43,2025-02-12 18:22:43,Standard Class,Consumer,East,Technology,Laptops,757.31,6,0.045,157.93
ORD02515,C00013,2025-12-02 21:52:55,2025-12-05 21:52:55,Second Class,Consumer,South,Technology,Phones,921.98,7,0.5,-276.82
ORD03801,C00057,2025-04-22 11:52:27,2025-04-27 11:52:27,Standard Class,Corporate,East,Office Supplies,Storage,59.38,3,0.153,2.14
ORD03484,C00661,2024-10-31 07:06:20,2024-11-03 07:06:20,Second Class,Home Office,South,Office Supplies,Appliances,142.79,4,0.339,-23.19
ORD00885,C00172,2025-12-08 23:09:39,2025-12-13 23:09:39,Standard Class,Corporate,West,Office Supplies,Paper,149.55,2,0.11,9.05
ORD03558,C00741,2024-03-19 07:04:23,2024-03-23 07:04:23,Standard Class,Home Office,West,Office Supplies,Art,208.29,4,0.024,17.05
ORD00212,C00743,2025-12-19 17:48:28,2025-12-23 17:48:28,Second Class,Home Office,West,Furniture,Chairs,2199.97,8,0.048,93.52
ORD02903,C00908,2024-04-22 10:18:30,2024-04-27 10:18:30,Standard Class,Consumer,East,Office Supplies,Appliances,361.86,5,0.259,-41.92
ORD02207,C00187,2024-07-29 09:45:31,2024-08-01 09:45:31,Second Class,Consumer,South,Furniture,Tables,1501.54,8,0.106,-41.1
ORD00110,C00360,2025-08-22 16:09:20,2025-08-24 16:09:20,Second Class,Home Office,East,Office Supplies,Art,296.26,7,0.08,41.91
ORD01203,C00045,2025-06-19 15:21:40,2025-06-21 15:21:40,Second Class,Home Office,West,Technology,Accessories,181.91,1,0.093,21.86
ORD03383,C00510,2025-12-09 08:36:22,2025-12-11 08:36:22,First Class,Home Office,East,Furniture,Tables,169.01,1,0.263,-26.51
ORD02905,C00520,2025-07-01 11:42:41,2025-07-01 11:42:41,Same Day,Corporate,East,Office Supplies,Storage,67.52,3,0.146,3.9
ORD02210,C00097,2025-04-10 00:23:19,2025-04-14 00:23:19,Standard Class,Consumer,East,Office Supplies,Binders,642.15,8,0.073,69.74
ORD02996,C00948,2024-09-09 22:33:17,2024-09-12 22:33:17,Second Class,Home Office,East,Technology,Phones,271.34,2,0.06,67.05
ORD00761,C00550,2024-01-04 10:33:50,2024-01-08 10:33:50,Standard Class,Home Office,East,Office Supplies,Paper,62.88,1,0.019,11.85
ORD00738,C00360,2024-03-31 10:11:54,2024-04-03 10:11:54,Standard Class,Corporate,North,Furniture,Tables,1105.35,8,0.337,-306.9
ORD02410,C00755,2024-08-05 09:03:25,2024-08-08 09:03:25,Second Class,Home Office,East,Technology,Phones,211.76,2,0.112,30.82
ORD01744,C00420,2024-01-30 21:23:26,2024-02-03 21:23:26,Second Class,Corporate,East,Technology,Accessories,452.46,3,0.007,106.06
ORD00887,C00689,2025-01-05 23:18:26,2025-01-06 23:18:26,First Class,Home Office,North,Technology,Laptops,913.56,7,0.185,112.59
ORD00093,C00735,2025-07-21 11:03:05,2025-07-24 11:03:05,Second Class,Consumer,West,Office Supplies,Appliances,38.27,1,0.113,
ORD01715,C00781,2025-12-04 04:13:23,2025-12-08 04:13:23,Second Class,Home Office,East,Furniture,Furnishings,466.43,2,0.394,-91.15
ORD02829,C00569,2024-12-23 11:32:22,2024-12-27 11:32:22,Second Class,Consumer,North,Office Supplies,Art,237.34,6,0.207,-8.85
ORD01484,C00281,2025-09-30 18:05:23,2025-10-04 18:05:23,Standard Class,Consumer,West,Furniture,Tables,68.06,1,0.102,2.81
ORD02133,C00257,2025-12-20 10:39:49,2025-12-24 10:39:49,Standard Class,Consumer,East,Office Supplies,Art,309.31,6,0.173,-13.42
ORD00757,C00937,2025-09-19 16:11:41,2025-09-23 16:11:41,Standard Class,Consumer,East,Office Supplies,Binders,70.9,5,0.071,2.41
ORD03818,C00520,2024-12-05 10:20:05,2024-12-08 10:20:05,Second Class,Consumer,South,Technology,Laptops,248.78,2,0.232,6.33
ORD03154,C00527,2024-08-25 10:33:43,2024-08-30 10:33:43,Standard Class,Home Office,West,Technology,Accessories,603.82,5,0.17,40.71
ORD01319,C00437,2025-12-14 21:06:19,2025-12-17 21:06:19,Standard Class,Corporate,South,Office Supplies,Binders,65.84,3,0.081,0.97
ORD01901,C00538,2024-06-25 14:17:26,2024-06-28 14:17:26,Standard Class,Home Office,East,Technology,Accessories,1523.45,8,0.257,23.74
ORD02562,C00016,2024-10-27 10:48:41,2024-10-29 10:48:41,Second Class,Consumer,North,Technology,Phones,360.0,4,0.121,-6.25
ORD00568,C00580,2024-02-24 01:00:51,2024-02-29 01:00:51,Standard Class,Consumer,East,Furniture,Tables,1421.07,6,0.087,-7.03
ORD02234,C00103,2025-08-02 09:18:40,2025-08-06 09:18:40,Standard Class,Corporate,East,Office Supplies,Binders,140.35,3,0.079,1.94
ORD00927,C00526,2025-04-19 09:08:50,2025-04-24 09:08:50,Standard Class,Corporate,East,Technology,Phones,944.54,7,0.016,235.36
